Frequency (Hz)	Level (dB)
1565.194702	-101.788506
1566.540527	-101.277115
1567.886353	-100.171860
1569.232178	-99.345619
1570.578003	-100.057732
1571.923828	-100.576225
1573.269653	-102.148987
1574.615479	-102.245354
1575.961304	-100.334900
1577.307129	-99.413635
1578.652954	-102.428070
1579.998779	-103.211372
1581.344604	-100.563583
1582.690430	-101.936195
1584.036255	-102.099937
1585.382080	-102.816429
1586.727905	-102.734352
1588.073730	-102.784615
1589.419556	-104.266731
1590.765381	-104.673355
1592.111206	-102.155571
1593.457031	-100.682777
1594.802856	-101.106743
1596.148682	-99.508003
1597.494507	-98.905655
1598.840332	-98.011452
1600.186157	-98.429382
1601.531982	-99.865219
1602.877808	-100.847916
1604.223633	-100.386047
1605.569458	-101.249199
1606.915283	-101.884911
1608.261108	-101.880028
1609.606934	-100.898735
1610.952759	-101.167206
1612.298584	-102.006081
1613.644409	-101.840683
1614.990234	-101.826225
1616.336060	-102.454803
1617.681885	-101.972733
1619.027710	-99.913651
1620.373535	-102.422913
1621.719360	-105.272202
1623.065186	-103.398628
1624.411011	-100.814369
1625.756836	-97.869781
1627.102661	-98.501770
1628.448486	-100.572815
1629.794312	-100.638512
1631.140137	-102.205437
1632.485962	-101.159538
1633.831787	-101.220589
1635.177612	-100.615791
1636.523438	-101.197929
1637.869263	-102.830414
1639.215088	-102.905640
1640.560913	-103.403214
1641.906738	-103.140045
1643.252563	-101.367966
