Frequency (Hz)	Level (dB)
970.339966	-48.565498
971.685791	-48.450520
973.031616	-48.327229
974.377441	-48.199924
975.723267	-48.072731
977.069092	-47.940819
978.414917	-47.811958
979.760742	-47.683140
981.106567	-47.555206
982.452393	-47.424225
983.798218	-47.291336
985.144043	-47.157055
986.489868	-47.021702
987.835693	-46.887009
989.181519	-46.750523
990.527344	-46.608376
991.873169	-46.465736
993.218994	-46.326618
994.564819	-46.188362
995.910645	-46.051460
997.256470	-45.917530
998.602295	-45.789661
999.948120	-45.660042
1001.293945	-45.528782
1002.639771	-45.402142
1003.985596	-45.286480
1005.331421	-45.178627
1006.677246	-45.068333
1008.023071	-44.961140
1009.368896	-44.856541
1010.714722	-44.756462
1012.060547	-44.664532
1013.406372	-44.574608
1014.752197	-44.490265
1016.098022	-44.406082
1017.443848	-44.333027
1018.789673	-44.270664
1020.135498	-44.220604
1021.481323	-44.183941
1022.827148	-44.166222
1024.172974	-44.171329
1025.518799	-44.193821
1026.864624	-44.234890
1028.210449	-44.286957
1029.556274	-44.361317
1030.902100	-44.449581
1032.247925	-44.563156
1033.593750	-44.689827
1034.939575	-44.830975
1036.285400	-44.978813
1037.631226	-45.133667
1038.977051	-45.294449
1040.322876	-45.460876
1041.668701	-45.629314
1043.014526	-45.782951
1044.360352	-45.938301
1045.706177	-46.074581
1047.052002	-46.194172
1048.397827	-46.303764
1049.743652	-46.397816
1051.089478	-46.452774
1052.435303	-46.483280
1053.781128	-46.473469
1055.126953	-46.427254
1056.472778	-46.334354
1057.818604	-46.201965
1059.164429	-46.029263
1060.510254	-45.826370
1061.856079	-45.597454
1063.201904	-45.356640
1064.547729	-45.134304
1065.893555	-44.932327
1067.239380	-44.757275
1068.585205	-44.622627
1069.931030	-44.527264
1071.276855	-44.462929
1072.622681	-44.429451
1073.968506	-44.426498
1075.314331	-44.444080
1076.660156	-44.474545
1078.005981	-44.520065
1079.351807	-44.576138
1080.697632	-44.637936
1082.043457	-44.706009
1083.389282	-44.780594
1084.735107	-44.858166
1086.080933	-44.934959
1087.426758	-45.011311
1088.772583	-45.088551
1090.118408	-45.167450
1091.464233	-45.246128
1092.810059	-45.324986
1094.155884	-45.405903
1095.501709	-45.486908
1096.847534	-45.568901
1098.193359	-45.655552
1099.539185	-45.744686
1100.885010	-45.834717
1102.230835	-45.922455
1103.576660	-46.011497
1104.922485	-46.107212
1106.268311	-46.206249
1107.614136	-46.304443
1108.959961	-46.401031
1110.305786	-46.498222
1111.651611	-46.598335
1112.997437	-46.700809
1114.343262	-46.804726
1115.689087	-46.903671
1117.034912	-47.000618
1118.380737	-47.094944
1119.726562	-47.190254
1121.072388	-47.282429
1122.418213	-47.371082
1123.764038	-47.455921
1125.109863	-47.535038
1126.455688	-47.608337
1127.801514	-47.666393
1129.147339	-47.723331
1130.493164	-47.761692
1131.838989	-47.793613
1133.184814	-47.799446
1134.530640	-47.798538
1135.876465	-47.784885
1137.222290	-47.744579
1138.568115	-47.691784
1139.913940	-47.610703
1141.259766	-47.517879
1142.605591	-47.412731
