Frequency (Hz)	Level (dB)
1278.533936	-64.815376
1279.879761	-64.170578
1281.225586	-63.359936
1282.571411	-63.283253
1283.917236	-63.609180
1285.263062	-63.103745
1286.608887	-64.039299
1287.954712	-64.406837
1289.300537	-63.101704
1290.646362	-63.507801
1291.992188	-63.795559
1293.338013	-63.655437
1294.683838	-63.658657
1296.029663	-63.271755
1297.375488	-63.164173
1298.721313	-63.136143
1300.067139	-63.800602
1301.412964	-63.828773
1302.758789	-63.204685
1304.104614	-63.656052
1305.450439	-63.331059
1306.796265	-62.890026
1308.142090	-62.258007
1309.487915	-62.815346
1310.833740	-63.909615
1312.179565	-63.354164
1313.525391	-62.778069
1314.871216	-63.683189
1316.217041	-63.298450
1317.562866	-63.366055
1318.908691	-63.272041
1320.254517	-63.169586
1321.600342	-62.745132
1322.946167	-63.704811
1324.291992	-64.339828
1325.637817	-63.469639
1326.983643	-62.663750
1328.329468	-62.623257
1329.675293	-63.032272
1331.021118	-63.606419
1332.366943	-63.410961
1333.712769	-63.039764
1335.058594	-62.959633
1336.404419	-63.076355
1337.750244	-62.372314
1339.096069	-61.840614
1340.441895	-61.986599
1341.787720	-62.024677
1343.133545	-62.172268
1344.479370	-62.687622
1345.825195	-62.565228
1347.171021	-62.530182
1348.516846	-62.191124
1349.862671	-61.730362
1351.208496	-62.076710
1352.554321	-61.769714
1353.900146	-62.615330
1355.245972	-62.280678
1356.591797	-61.952702
1357.937622	-61.550144
1359.283447	-61.177994
1360.629272	-60.782135
1361.975098	-61.526222
1363.320923	-62.375854
1364.666748	-62.355637
1366.012573	-61.501415
1367.358398	-60.382744
1368.704224	-60.381832
1370.050049	-60.715588
1371.395874	-61.304661
1372.741699	-61.416794
1374.087524	-61.086716
1375.433350	-61.104805
1376.779175	-60.443253
1378.125000	-60.057224
1379.470825	-59.107044
1380.816650	-58.875782
1382.162476	-58.836502
1383.508301	-59.442608
1384.854126	-58.991135
1386.199951	-58.560459
1387.545776	-58.700050
1388.891602	-59.274529
1390.237427	-59.018871
1391.583252	-58.330666
1392.929077	-58.260036
1394.274902	-58.346870
1395.620728	-58.603603
1396.966553	-57.823547
1398.312378	-57.290436
1399.658203	-56.671654
1401.004028	-56.114094
1402.349854	-56.691799
1403.695679	-55.984417
1405.041504	-56.029175
1406.387329	-56.390007
1407.733154	-56.339695
1409.078979	-56.174656
1410.424805	-55.894012
1411.770630	-55.170841
1413.116455	-54.700710
1414.462280	-54.585411
1415.808105	-54.203705
1417.153931	-54.431046
1418.499756	-53.969772
1419.845581	-54.246605
1421.191406	-54.015995
1422.537231	-53.979111
1423.883057	-53.464958
1425.228882	-53.055649
1426.574707	-52.738930
