Frequency (Hz)	Level (dB)
1263.729858	-54.514111
1265.075684	-54.396099
1266.421509	-54.280827
1267.767334	-54.178654
1269.113159	-54.071022
1270.458984	-53.961906
1271.804810	-53.868553
1273.150635	-53.780098
1274.496460	-53.692204
1275.842285	-53.614029
1277.188110	-53.542557
1278.533936	-53.474087
1279.879761	-53.404892
1281.225586	-53.346451
1282.571411	-53.301369
1283.917236	-53.258896
1285.263062	-53.222843
1286.608887	-53.194580
1287.954712	-53.171814
1289.300537	-53.157913
1290.646362	-53.149746
1291.992188	-53.150887
1293.338013	-53.158371
1294.683838	-53.167374
1296.029663	-53.186264
1297.375488	-53.218071
1298.721313	-53.254154
1300.067139	-53.289753
1301.412964	-53.338474
1302.758789	-53.400219
1304.104614	-53.466671
1305.450439	-53.535217
1306.796265	-53.608692
1308.142090	-53.691158
1309.487915	-53.780178
1310.833740	-53.867550
1312.179565	-53.958595
1313.525391	-54.060608
1314.871216	-54.163849
1316.217041	-54.263271
1317.562866	-54.365299
1318.908691	-54.469288
1320.254517	-54.577095
1321.600342	-54.676708
1322.946167	-54.771839
1324.291992	-54.856998
1325.637817	-54.946484
1326.983643	-55.025696
1328.329468	-55.095570
1329.675293	-55.149288
1331.021118	-55.192516
1332.366943	-55.215668
1333.712769	-55.245640
1335.058594	-55.232944
1336.404419	-55.217854
1337.750244	-55.189938
1339.096069	-55.123474
1340.441895	-55.057106
1341.787720	-54.959572
1343.133545	-54.862526
1344.479370	-54.735744
1345.825195	-54.591843
1347.171021	-54.442436
1348.516846	-54.286896
1349.862671	-54.094341
1351.208496	-53.910496
1352.554321	-53.720100
1353.900146	-53.520096
1355.245972	-53.304447
1356.591797	-53.093975
1357.937622	-52.871922
1359.283447	-52.648804
1360.629272	-52.428997
1361.975098	-52.203003
1363.320923	-51.976345
1364.666748	-51.750568
1366.012573	-51.534794
1367.358398	-51.318089
1368.704224	-51.089771
1370.050049	-50.877293
1371.395874	-50.665581
1372.741699	-50.459431
1374.087524	-50.256798
1375.433350	-50.049877
1376.779175	-49.852291
1378.125000	-49.657959
1379.470825	-49.466400
1380.816650	-49.281261
1382.162476	-49.096031
1383.508301	-48.918015
1384.854126	-48.744942
1386.199951	-48.571411
1387.545776	-48.403030
1388.891602	-48.240669
1390.237427	-48.084171
1391.583252	-47.931458
1392.929077	-47.778351
1394.274902	-47.628780
1395.620728	-47.488827
1396.966553	-47.349670
1398.312378	-47.208321
1399.658203	-47.071564
1401.004028	-46.939938
1402.349854	-46.808243
1403.695679	-46.679417
1405.041504	-46.553169
1406.387329	-46.428673
1407.733154	-46.303337
1409.078979	-46.178074
