Frequency (Hz)	Level (dB)
1461.566162	-52.927849
1462.911987	-53.282898
1464.257812	-54.617481
1465.603638	-54.389481
1466.949463	-53.876785
1468.295288	-53.288605
1469.641113	-53.361584
1470.986938	-52.722145
1472.332764	-52.190269
1473.678589	-51.251766
1475.024414	-51.927853
1476.370239	-52.445587
1477.716064	-51.059387
1479.061890	-50.550331
1480.407715	-50.585724
1481.753540	-50.659992
1483.099365	-50.950916
1484.445190	-50.956970
1485.791016	-51.467030
1487.136841	-50.821114
1488.482666	-50.478584
1489.828491	-50.126537
1491.174316	-49.781422
1492.520142	-49.712719
1493.865967	-49.718201
1495.211792	-49.409378
1496.557617	-49.183651
1497.903442	-49.138790
1499.249268	-48.376999
1500.595093	-48.784523
1501.940918	-49.514103
1503.286743	-48.424427
1504.632568	-48.333633
1505.978394	-47.790428
1507.324219	-48.192188
1508.670044	-48.028641
1510.015869	-47.100986
1511.361694	-47.109737
1512.707520	-48.492874
1514.053345	-47.918167
1515.399170	-46.840218
1516.744995	-47.218002
1518.090820	-46.989815
1519.436646	-46.582325
1520.782471	-47.157463
1522.128296	-48.016602
1523.474121	-48.752907
1524.819946	-47.784863
1526.165771	-48.405365
1527.511597	-48.561836
1528.857422	-49.005527
1530.203247	-49.060947
1531.549072	-49.301197
1532.894897	-49.828457
1534.240723	-50.131653
1535.586548	-49.835766
1536.932373	-49.443459
1538.278198	-50.297821
1539.624023	-50.405842
1540.969849	-50.586857
1542.315674	-50.390743
1543.661499	-49.948914
1545.007324	-50.608433
1546.353149	-50.593182
1547.698975	-50.247231
1549.044800	-50.459084
1550.390625	-50.666695
1551.736450	-51.008057
1553.082275	-52.268047
1554.428101	-52.066509
1555.773926	-52.311356
1557.119751	-52.803066
1558.465576	-51.702427
1559.811401	-51.837196
1561.157227	-52.227386
1562.503052	-52.668251
1563.848877	-53.511467
1565.194702	-54.035366
1566.540527	-52.962276
1567.886353	-52.873302
1569.232178	-52.790413
1570.578003	-53.206612
1571.923828	-53.390015
1573.269653	-53.271599
1574.615479	-53.943928
1575.961304	-53.193920
1577.307129	-53.971588
1578.652954	-54.134007
1579.998779	-54.606285
1581.344604	-54.439362
1582.690430	-53.432350
1584.036255	-54.262852
1585.382080	-54.724041
1586.727905	-54.814430
1588.073730	-54.355423
1589.419556	-53.645409
1590.765381	-54.891468
1592.111206	-54.919983
1593.457031	-54.183918
1594.802856	-54.737270
1596.148682	-55.375237
1597.494507	-53.980778
1598.840332	-54.578358
1600.186157	-55.866245
1601.531982	-55.210239
1602.877808	-55.059303
1604.223633	-55.205193
1605.569458	-55.249611
1606.915283	-55.292400
1608.261108	-54.791855
1609.606934	-54.668915
1610.952759	-53.416618
1612.298584	-54.189240
1613.644409	-54.988819
1614.990234	-54.525959
1616.336060	-54.770702
1617.681885	-55.147964
1619.027710	-54.365990
1620.373535	-54.677803
1621.719360	-55.088665
1623.065186	-55.172363
1624.411011	-55.344063
1625.756836	-55.064888
1627.102661	-55.252892
1628.448486	-54.417809
1629.794312	-54.071136
1631.140137	-54.545616
1632.485962	-55.445705
1633.831787	-54.372276
1635.177612	-54.185852
1636.523438	-54.853928
1637.869263	-54.621765
1639.215088	-54.731640
1640.560913	-54.075890
1641.906738	-53.813389
1643.252563	-53.816040
