Frequency (Hz)	Level (dB)
1251.617432	-51.510952
1252.963257	-51.261261
1254.309082	-50.998959
1255.654907	-50.730011
1257.000732	-50.453274
1258.346558	-50.177517
1259.692383	-49.896626
1261.038208	-49.602684
1262.384033	-49.320446
1263.729858	-49.030914
1265.075684	-48.732567
1266.421509	-48.440041
1267.767334	-48.145721
1269.113159	-47.852798
1270.458984	-47.566776
1271.804810	-47.279408
1273.150635	-46.988586
1274.496460	-46.709328
1275.842285	-46.425819
1277.188110	-46.140923
1278.533936	-45.866211
1279.879761	-45.591312
1281.225586	-45.317131
1282.571411	-45.047150
1283.917236	-44.782703
1285.263062	-44.520775
1286.608887	-44.260242
1287.954712	-44.005756
1289.300537	-43.755241
1290.646362	-43.508278
1291.992188	-43.266537
1293.338013	-43.030415
1294.683838	-42.799046
1296.029663	-42.575382
1297.375488	-42.359013
1298.721313	-42.151474
1300.067139	-41.955502
1301.412964	-41.769932
1302.758789	-41.595570
1304.104614	-41.436913
1305.450439	-41.294952
1306.796265	-41.171570
1308.142090	-41.066673
1309.487915	-40.983978
1310.833740	-40.926018
1312.179565	-40.897469
1313.525391	-40.894779
1314.871216	-40.921909
1316.217041	-40.975712
1317.562866	-41.055412
1318.908691	-41.169266
1320.254517	-41.310867
1321.600342	-41.477894
1322.946167	-41.667965
1324.291992	-41.877289
1325.637817	-42.106697
1326.983643	-42.348980
1328.329468	-42.601234
1329.675293	-42.857018
1331.021118	-43.116581
1332.366943	-43.376118
1333.712769	-43.635418
1335.058594	-43.883301
1336.404419	-44.120026
1337.750244	-44.346191
1339.096069	-44.558651
1340.441895	-44.764885
1341.787720	-44.948593
1343.133545	-45.114300
1344.479370	-45.275337
1345.825195	-45.413269
1347.171021	-45.540459
1348.516846	-45.650536
1349.862671	-45.751343
1351.208496	-45.840214
1352.554321	-45.921757
1353.900146	-45.991982
1355.245972	-46.050228
1356.591797	-46.108757
1357.937622	-46.155403
1359.283447	-46.200756
1360.629272	-46.245945
1361.975098	-46.286312
1363.320923	-46.321354
1364.666748	-46.359524
1366.012573	-46.394108
1367.358398	-46.429424
1368.704224	-46.468552
1370.050049	-46.509644
1371.395874	-46.544823
1372.741699	-46.585991
1374.087524	-46.634407
1375.433350	-46.681496
1376.779175	-46.729771
1378.125000	-46.783199
1379.470825	-46.839119
1380.816650	-46.900753
1382.162476	-46.968189
1383.508301	-47.036098
1384.854126	-47.107010
1386.199951	-47.184967
1387.545776	-47.265484
1388.891602	-47.349274
1390.237427	-47.439320
1391.583252	-47.537090
1392.929077	-47.641296
1394.274902	-47.743298
1395.620728	-47.850464
1396.966553	-47.965733
1398.312378	-48.081501
1399.658203	-48.205215
1401.004028	-48.334038
1402.349854	-48.460308
1403.695679	-48.595642
1405.041504	-48.737633
1406.387329	-48.875717
1407.733154	-49.020573
1409.078979	-49.165203
1410.424805	-49.313129
1411.770630	-49.468876
1413.116455	-49.617977
1414.462280	-49.768421
1415.808105	-49.924782
1417.153931	-50.080315
1418.499756	-50.227467
1419.845581	-50.376198
1421.191406	-50.521889
1422.537231	-50.654160
1423.883057	-50.786919
1425.228882	-50.906418
1426.574707	-51.024918
1427.920532	-51.122482
1429.266357	-51.209949
1430.612183	-51.288185
1431.958008	-51.347885
1433.303833	-51.393284
1434.649658	-51.417255
1435.995483	-51.423901
1437.341309	-51.424904
1438.687134	-51.397560
1440.032959	-51.356018
1441.378784	-51.290466
1442.724609	-51.207203
1444.070435	-51.106407
1445.416260	-51.008190
1446.762085	-50.877964
1448.107910	-50.738621
1449.453735	-50.597858
1450.799561	-50.441265
1452.145386	-50.275169
1453.491211	-50.108273
1454.837036	-49.928280
1456.182861	-49.747959
1457.528687	-49.562824
1458.874512	-49.382397
1460.220337	-49.195778
1461.566162	-49.010456
1462.911987	-48.821850
1464.257812	-48.638496
1465.603638	-48.465294
1466.949463	-48.282089
1468.295288	-48.102573
1469.641113	-47.931805
1470.986938	-47.762970
1472.332764	-47.597122
1473.678589	-47.437908
1475.024414	-47.281002
1476.370239	-47.125511
1477.716064	-46.979786
1479.061890	-46.837921
1480.407715	-46.698174
1481.753540	-46.565533
1483.099365	-46.439209
1484.445190	-46.315926
1485.791016	-46.196625
1487.136841	-46.084320
1488.482666	-45.978634
1489.828491	-45.875427
1491.174316	-45.778477
1492.520142	-45.687164
1493.865967	-45.596310
1495.211792	-45.510929
1496.557617	-45.433025
1497.903442	-45.359451
1499.249268	-45.288345
1500.595093	-45.221184
1501.940918	-45.157478
1503.286743	-45.098923
1504.632568	-45.047535
1505.978394	-44.993015
1507.324219	-44.940948
1508.670044	-44.890469
1510.015869	-44.843056
1511.361694	-44.797142
1512.707520	-44.751511
1514.053345	-44.703979
1515.399170	-44.655472
1516.744995	-44.606121
1518.090820	-44.551285
1519.436646	-44.493332
1520.782471	-44.428013
1522.128296	-44.358971
1523.474121	-44.278881
1524.819946	-44.192307
1526.165771	-44.090214
1527.511597	-43.977787
1528.857422	-43.853382
1530.203247	-43.715813
1531.549072	-43.560883
1532.894897	-43.388790
1534.240723	-43.204258
1535.586548	-42.995380
1536.932373	-42.784817
1538.278198	-42.552765
1539.624023	-42.308201
1540.969849	-42.054577
1542.315674	-41.793140
1543.661499	-41.524864
1545.007324	-41.255089
1546.353149	-40.983795
1547.698975	-40.715439
1549.044800	-40.454895
1550.390625	-40.208286
1551.736450	-39.967999
1553.082275	-39.746124
1554.428101	-39.541866
1555.773926	-39.357162
1557.119751	-39.200226
1558.465576	-39.065231
1559.811401	-38.950310
1561.157227	-38.861027
1562.503052	-38.794971
1563.848877	-38.754112
1565.194702	-38.737709
1566.540527	-38.740166
1567.886353	-38.763821
1569.232178	-38.809540
1570.578003	-38.872585
1571.923828	-38.951504
1573.269653	-39.046646
